invoice_id,subscription_id,invoice_date,amount,payment_status,payment_method,retry_count
7077,771,2026-07-01,210.12,paid,bank_transfer,0
7078,772,2025-08-01,254.89,paid,bank_transfer,0
7079,772,2025-09-01,254.89,paid,card,0
7080,772,2025-10-01,254.89,paid,card,0
7081,772,2025-11-01,254.89,paid,upi,0
7082,772,2025-12-01,254.89,paid,card,0
7083,772,2026-01-01,254.89,paid,card,0
7084,772,2026-02-01,254.89,paid,bank_transfer,0
7085,772,2026-03-01,254.89,paid,bank_transfer,0
7086,772,2026-04-01,254.89,paid,upi,0
7087,772,2026-05-01,254.89,paid,card,0
7088,772,2026-06-01,254.89,paid,card,0
7089,772,2026-07-01,254.89,paid,card,0
7090,774,2025-06-01,181.02,failed,bank_transfer,0
7091,774,2025-07-01,181.02,paid,bank_transfer,0
7092,774,2025-08-01,181.02,paid,bank_transfer,0
7093,774,2025-09-01,181.02,paid,card,0
7094,774,2025-10-01,181.02,paid,bank_transfer,0
7095,774,2025-11-01,181.02,paid,bank_transfer,0
7096,774,2025-12-01,181.02,paid,bank_transfer,0
7097,774,2026-01-01,181.02,paid,bank_transfer,0
7098,774,2026-02-01,181.02,paid,card,0
7099,774,2026-03-01,181.02,paid,card,0
7100,774,2026-04-01,181.02,paid,bank_transfer,0
7101,774,2026-05-01,181.02,paid,card,0
7102,774,2026-06-01,181.02,paid,card,0
7103,774,2026-07-01,181.02,paid,bank_transfer,0
7104,774,2026-08-01,181.02,paid,card,0
7105,774,2026-09-01,181.02,paid,card,0
7106,774,2026-10-01,181.02,paid,card,0
7107,776,2026-06-01,195.39,paid,upi,0
7108,776,2026-07-01,195.39,paid,card,0
7109,776,2026-08-01,195.39,paid,card,0
7110,776,2026-09-01,195.39,paid,card,0
7111,776,2026-10-01,195.39,paid,bank_transfer,0
7112,776,2026-11-01,195.39,paid,card,0
7113,776,2026-12-01,195.39,paid,card,0
7114,776,2027-01-01,195.39,paid,bank_transfer,0
7115,776,2027-02-01,195.39,paid,card,0
7116,776,2027-03-01,195.39,paid,card,0
7117,776,2027-04-01,195.39,paid,upi,0
7118,776,2027-05-01,195.39,paid,card,0
7119,776,2027-06-01,195.39,paid,card,0
7120,776,2027-07-01,195.39,paid,card,0
7121,776,2027-08-01,195.39,paid,card,0
7122,778,2026-03-01,198.32,paid,card,0
7123,778,2026-04-01,198.32,paid,card,0
7124,778,2026-05-01,198.32,paid,bank_transfer,0
7125,778,2026-06-01,198.32,paid,card,0
7126,778,2026-07-01,198.32,paid,bank_transfer,0
7127,778,2026-08-01,198.32,failed,card,3
7128,778,2026-09-01,198.32,paid,upi,0
7129,778,2026-10-01,198.32,paid,upi,0
7130,778,2026-11-01,198.32,paid,card,0
7131,778,2026-12-01,198.32,paid,card,0
7132,778,2027-01-01,198.32,paid,bank_transfer,0
7133,778,2027-02-01,198.32,paid,card,0
7134,778,2027-03-01,198.32,paid,card,0
7135,778,2027-04-01,198.32,paid,card,0
7136,779,2025-01-01,53.55,paid,card,0
7137,779,2025-02-01,53.55,paid,card,0
7138,779,2025-03-01,53.55,paid,card,0
7139,779,2025-04-01,53.55,paid,bank_transfer,0
7140,779,2025-05-01,53.55,paid,upi,0
7141,779,2025-06-01,53.55,paid,bank_transfer,0
7142,779,2025-07-01,53.55,paid,card,0
7143,779,2025-08-01,53.55,paid,card,0
7144,779,2025-09-01,53.55,paid,card,0
7145,779,2025-10-01,53.55,paid,card,0
7146,779,2025-11-01,53.55,paid,card,0
7147,779,2025-12-01,53.55,paid,card,0
7148,779,2026-01-01,53.55,paid,card,0
7149,779,2026-02-01,53.55,paid,card,0
7150,779,2026-03-01,53.55,paid,card,0
7151,779,2026-04-01,53.55,paid,bank_transfer,0
7152,779,2026-05-01,53.55,paid,card,0
7153,779,2026-06-01,53.55,paid,card,0
7154,779,2026-07-01,53.55,paid,card,0
7155,780,2025-08-01,62.73,paid,card,0
7156,780,2025-09-01,62.73,paid,card,0
7157,780,2025-10-01,62.73,paid,bank_transfer,0
7158,780,2025-11-01,62.73,paid,card,0
7159,780,2025-12-01,62.73,paid,card,0
7160,780,2026-01-01,62.73,paid,card,0
7161,780,2026-02-01,62.73,paid,card,0
7162,780,2026-03-01,62.73,paid,card,0
7163,780,2026-04-01,62.73,paid,bank_transfer,0
7164,780,2026-05-01,62.73,paid,bank_transfer,0
7165,780,2026-06-01,62.73,paid,card,0
7166,780,2026-07-01,62.73,paid,card,0
7167,781,2025-08-01,193.73,paid,card,0
7168,781,2025-09-01,193.73,paid,card,0
7169,781,2025-10-01,193.73,paid,bank_transfer,0
7170,781,2025-11-01,193.73,paid,bank_transfer,0
7171,781,2025-12-01,193.73,paid,card,0
7172,781,2026-01-01,193.73,paid,card,0
7173,781,2026-02-01,193.73,failed,card,0
7174,781,2026-03-01,193.73,failed,bank_transfer,3
7175,782,2025-07-01,235.32,paid,bank_transfer,0
7176,782,2025-08-01,235.32,paid,card,0
7177,782,2025-09-01,235.32,paid,card,0
7178,782,2025-10-01,235.32,paid,bank_transfer,0
7179,782,2025-11-01,235.32,failed,card,1
7180,783,2025-02-01,238.45,paid,card,0
7181,783,2025-03-01,238.45,paid,card,0
7182,784,2025-02-01,56.81,paid,card,0
7183,784,2025-03-01,56.81,paid,card,0
7184,784,2025-04-01,56.81,paid,card,0
7185,784,2025-05-01,56.81,paid,upi,0
7186,784,2025-06-01,56.81,paid,card,0
7187,784,2025-07-01,56.81,paid,bank_transfer,0
7188,784,2025-08-01,56.81,paid,bank_transfer,0
7189,784,2025-09-01,56.81,paid,card,0
7190,784,2025-10-01,56.81,paid,card,0
7191,785,2025-11-01,45.71,paid,card,0
7192,785,2025-12-01,45.71,paid,card,0
7193,785,2026-01-01,45.71,paid,bank_transfer,0
7194,785,2026-02-01,45.71,paid,card,0
7195,785,2026-03-01,45.71,paid,card,0
7196,785,2026-04-01,45.71,paid,card,0
7197,785,2026-05-01,45.71,paid,upi,0
7198,785,2026-06-01,45.71,paid,card,0
7199,785,2026-07-01,45.71,paid,bank_transfer,0
7200,786,2024-11-01,47.19,paid,upi,0
7201,786,2024-12-01,47.19,paid,card,0
7202,786,2025-01-01,47.19,paid,card,0
7203,786,2025-02-01,47.19,paid,card,0
7204,786,2025-03-01,47.19,paid,bank_transfer,0
7205,786,2025-04-01,47.19,paid,card,0
7206,786,2025-05-01,47.19,paid,card,0
7207,786,2025-06-01,47.19,paid,upi,0
7208,786,2025-07-01,47.19,failed,bank_transfer,3
7209,786,2025-08-01,47.19,paid,card,0
7210,786,2025-09-01,47.19,paid,card,0
7211,786,2025-10-01,47.19,paid,card,0
7212,786,2025-11-01,47.19,paid,card,0
7213,786,2025-12-01,47.19,paid,card,0
7214,786,2026-01-01,47.19,paid,card,0
7215,786,2026-02-01,47.19,paid,card,0
7216,786,2026-03-01,47.19,paid,card,0
7217,787,2025-02-01,218.62,paid,card,0
7218,787,2025-03-01,218.62,paid,card,0
7219,787,2025-04-01,218.62,paid,bank_transfer,0
7220,787,2025-05-01,218.62,paid,card,0
7221,787,2025-06-01,218.62,failed,card,2
7222,788,2025-11-01,62.9,paid,card,0
7223,788,2025-12-01,62.9,paid,bank_transfer,0
7224,788,2026-01-01,62.9,paid,card,0
7225,788,2026-02-01,62.9,paid,bank_transfer,0
7226,788,2026-03-01,62.9,paid,upi,0
7227,788,2026-04-01,62.9,paid,card,0
7228,788,2026-05-01,62.9,paid,card,0
7229,788,2026-06-01,62.9,paid,card,0
7230,788,2026-07-01,62.9,paid,card,0
7231,789,2025-10-01,248.03,paid,card,0
7232,789,2025-11-01,248.03,paid,card,0
7233,790,2025-11-01,54.88,paid,card,0
7234,790,2025-12-01,54.88,paid,bank_transfer,0
7235,790,2026-01-01,54.88,paid,bank_transfer,0
7236,790,2026-02-01,54.88,paid,bank_transfer,0
7237,790,2026-03-01,54.88,paid,card,0
7238,790,2026-04-01,54.88,paid,upi,0
7239,790,2026-05-01,54.88,paid,bank_transfer,0
7240,790,2026-06-01,54.88,paid,card,0
7241,790,2026-07-01,54.88,paid,bank_transfer,0
7242,791,2025-11-01,50.08,paid,card,0
7243,791,2025-12-01,50.08,paid,card,0
7244,791,2026-01-01,50.08,paid,upi,0
7245,791,2026-02-01,50.08,paid,bank_transfer,0
7246,791,2026-03-01,50.08,paid,card,0
7247,791,2026-04-01,50.08,paid,card,0
7248,791,2026-05-01,50.08,paid,bank_transfer,0
7249,791,2026-06-01,50.08,paid,card,0
7250,791,2026-07-01,50.08,paid,card,0
7251,792,2026-02-01,1040.49,paid,card,0
7252,792,2026-03-01,1040.49,paid,upi,0
7253,792,2026-04-01,1040.49,paid,card,0
7254,792,2026-05-01,1040.49,paid,card,0
7255,792,2026-06-01,1040.49,paid,card,0
7256,792,2026-07-01,1040.49,paid,card,0
7257,793,2025-05-01,50.81,paid,bank_transfer,0
7258,793,2025-06-01,50.81,paid,upi,0
7259,793,2025-07-01,50.81,paid,card,0
7260,793,2025-08-01,50.81,paid,upi,0
7261,793,2025-09-01,50.81,paid,card,0
7262,793,2025-10-01,50.81,paid,card,0
7263,793,2025-11-01,50.81,failed,card,3
7264,794,2025-09-01,52.59,paid,bank_transfer,0
7265,795,2025-07-01,172.48,paid,card,0
7266,795,2025-08-01,172.48,paid,upi,0
7267,795,2025-09-01,172.48,failed,bank_transfer,1
7268,795,2025-10-01,172.48,paid,card,0
7269,795,2025-11-01,172.48,paid,bank_transfer,0
7270,795,2025-12-01,172.48,paid,card,0
7271,795,2026-01-01,172.48,paid,card,0
7272,795,2026-02-01,172.48,paid,card,0
7273,795,2026-03-01,172.48,paid,card,0
7274,795,2026-04-01,172.48,paid,card,0
7275,795,2026-05-01,172.48,paid,card,0
7276,795,2026-06-01,172.48,paid,card,0
7277,795,2026-07-01,172.48,paid,card,0
7278,796,2025-04-01,61.27,paid,card,0
7279,796,2025-05-01,61.27,paid,bank_transfer,0
7280,796,2025-06-01,61.27,paid,card,0
7281,796,2025-07-01,61.27,paid,card,0
7282,796,2025-08-01,61.27,paid,bank_transfer,0
7283,796,2025-09-01,61.27,paid,upi,0
7284,796,2025-10-01,61.27,paid,upi,0
7285,796,2025-11-01,61.27,paid,bank_transfer,0
7286,796,2025-12-01,61.27,paid,card,0
7287,796,2026-01-01,61.27,paid,bank_transfer,0
7288,796,2026-02-01,61.27,paid,bank_transfer,0
7289,796,2026-03-01,61.27,paid,card,0
7290,796,2026-04-01,61.27,paid,card,0
7291,796,2026-05-01,61.27,paid,card,0
7292,796,2026-06-01,61.27,paid,card,0
7293,796,2026-07-01,61.27,paid,card,0
7294,797,2025-04-01,991.5,paid,bank_transfer,0
7295,797,2025-05-01,991.5,paid,card,0
7296,797,2025-06-01,991.5,paid,bank_transfer,0
7297,797,2025-07-01,991.5,paid,card,0
7298,797,2025-08-01,991.5,paid,card,0
7299,797,2025-09-01,991.5,paid,card,0
7300,797,2025-10-01,991.5,paid,card,0
7301,797,2025-11-01,991.5,paid,bank_transfer,0
7302,797,2025-12-01,991.5,paid,bank_transfer,0
7303,797,2026-01-01,991.5,paid,card,0
7304,797,2026-02-01,991.5,paid,upi,0
7305,797,2026-03-01,991.5,paid,card,0
7306,797,2026-04-01,991.5,paid,bank_transfer,0
7307,797,2026-05-01,991.5,paid,card,0
7308,797,2026-06-01,991.5,paid,card,0
7309,797,2026-07-01,991.5,paid,card,0
7310,798,2025-08-01,191.19,paid,bank_transfer,0
7311,798,2025-09-01,191.19,paid,card,0
7312,798,2025-10-01,191.19,paid,card,0
7313,798,2025-11-01,191.19,paid,card,0
7314,798,2025-12-01,191.19,paid,card,0
7315,798,2026-01-01,191.19,paid,card,0
7316,798,2026-02-01,191.19,paid,bank_transfer,0
7317,798,2026-03-01,191.19,paid,card,0
7318,798,2026-04-01,191.19,paid,upi,0
7319,798,2026-05-01,191.19,paid,bank_transfer,0
7320,798,2026-06-01,191.19,paid,bank_transfer,0
7321,798,2026-07-01,191.19,paid,card,0
7322,799,2025-01-01,243.47,paid,card,0
7323,799,2025-02-01,243.47,paid,card,0
7324,799,2025-03-01,243.47,paid,upi,0
7325,799,2025-04-01,243.47,paid,upi,0
7326,799,2025-05-01,243.47,paid,bank_transfer,0
7327,799,2025-06-01,243.47,paid,upi,0
7328,799,2025-07-01,243.47,paid,bank_transfer,0
7329,799,2025-08-01,243.47,paid,bank_transfer,0
7330,799,2025-09-01,243.47,paid,card,0
7331,799,2025-10-01,243.47,paid,upi,0
7332,799,2025-11-01,243.47,paid,bank_transfer,0
7333,799,2025-12-01,243.47,paid,card,0
7334,799,2026-01-01,243.47,paid,card,0
7335,799,2026-02-01,243.47,paid,card,0
7336,799,2026-03-01,243.47,paid,upi,0
7337,799,2026-04-01,243.47,paid,card,0
7338,799,2026-05-01,243.47,paid,card,0
7339,800,2025-06-01,49.91,paid,bank_transfer,0
7340,800,2025-07-01,49.91,paid,card,0
7341,800,2025-08-01,49.91,paid,bank_transfer,0
7342,800,2025-09-01,49.91,paid,card,0
7343,800,2025-10-01,49.91,paid,bank_transfer,0
7344,800,2025-11-01,49.91,paid,bank_transfer,0
7345,800,2025-12-01,49.91,paid,bank_transfer,0
7346,800,2026-01-01,49.91,paid,bank_transfer,0
7347,800,2026-02-01,49.91,paid,card,0
7348,800,2026-03-01,49.91,paid,card,0
7349,800,2026-04-01,49.91,paid,card,0
7350,800,2026-05-01,49.91,failed,card,1
7351,801,2026-03-01,186.24,paid,upi,0
7352,801,2026-04-01,186.24,failed,card,1
7353,801,2026-05-01,186.24,failed,bank_transfer,1
7354,802,2025-09-01,61.97,paid,card,0
7355,802,2025-10-01,61.97,failed,card,2
7356,802,2025-11-01,61.97,paid,card,0
7357,802,2025-12-01,61.97,paid,bank_transfer,0
7358,802,2026-01-01,61.97,failed,card,1
7359,802,2026-02-01,61.97,paid,card,0
7360,802,2026-03-01,61.97,paid,card,0
7361,802,2026-04-01,61.97,paid,card,0
7362,802,2026-05-01,61.97,failed,card,0
7363,802,2026-06-01,61.97,failed,card,0
7364,803,2025-09-01,175.49,paid,card,0
7365,803,2025-10-01,175.49,paid,card,0
7366,803,2025-11-01,175.49,paid,card,0
7367,803,2025-12-01,175.49,paid,bank_transfer,0
7368,803,2026-01-01,175.49,paid,card,0
7369,803,2026-02-01,175.49,paid,bank_transfer,0
7370,803,2026-03-01,175.49,paid,card,0
7371,804,2025-05-01,60.13,paid,card,0
7372,804,2025-06-01,60.13,paid,card,0
7373,805,2025-11-01,846.24,paid,card,0
7374,805,2025-12-01,846.24,paid,card,0
7375,805,2026-01-01,846.24,paid,bank_transfer,0
7376,805,2026-02-01,846.24,paid,card,0
7377,805,2026-03-01,846.24,paid,card,0
7378,805,2026-04-01,846.24,paid,upi,0
7379,805,2026-05-01,846.24,failed,card,0
7380,805,2026-06-01,846.24,paid,card,0
7381,805,2026-07-01,846.24,paid,card,0
7382,806,2024-11-01,225.14,paid,bank_transfer,0
7383,806,2024-12-01,225.14,paid,card,0
7384,806,2025-01-01,225.14,paid,bank_transfer,0
7385,808,2026-08-01,49.47,paid,bank_transfer,0
7386,808,2026-09-01,49.47,paid,card,0
7387,808,2026-10-01,49.47,failed,card,0
7388,808,2026-11-01,49.47,paid,card,0
7389,808,2026-12-01,49.47,paid,card,0
7390,809,2026-02-01,233.49,paid,card,0
7391,809,2026-03-01,233.49,paid,card,0
7392,809,2026-04-01,233.49,paid,bank_transfer,0
7393,809,2026-05-01,233.49,paid,bank_transfer,0
7394,809,2026-06-01,233.49,paid,card,0
7395,809,2026-07-01,233.49,paid,card,0
7396,810,2026-05-01,241.28,paid,card,0
7397,810,2026-06-01,241.28,paid,card,0
7398,810,2026-07-01,241.28,paid,upi,0
7399,811,2026-02-01,830.89,paid,upi,0
7400,811,2026-03-01,830.89,paid,upi,0
7401,811,2026-04-01,830.89,paid,card,0
7402,811,2026-05-01,830.89,paid,card,0
7403,811,2026-06-01,830.89,paid,card,0
7404,811,2026-07-01,830.89,paid,upi,0
7405,812,2025-03-01,62.39,paid,card,0
7406,813,2025-10-01,214.33,paid,card,0
7407,813,2025-11-01,214.33,paid,card,0
7408,813,2025-12-01,214.33,paid,card,0
7409,814,2024-12-01,208.63,paid,card,0
7410,814,2025-01-01,208.63,paid,bank_transfer,0
7411,814,2025-02-01,208.63,paid,card,0
7412,814,2025-03-01,208.63,paid,card,0
7413,814,2025-04-01,208.63,paid,bank_transfer,0
7414,814,2025-05-01,208.63,paid,bank_transfer,0
7415,814,2025-06-01,208.63,paid,upi,0
7416,814,2025-07-01,208.63,paid,card,0
7417,814,2025-08-01,208.63,paid,card,0
7418,814,2025-09-01,208.63,paid,bank_transfer,0
7419,814,2025-10-01,208.63,paid,card,0
7420,814,2025-11-01,208.63,paid,card,0
7421,814,2025-12-01,208.63,paid,card,0
7422,814,2026-01-01,208.63,paid,bank_transfer,0
7423,814,2026-02-01,208.63,failed,card,2
7424,815,2024-10-01,42.55,paid,card,0
7425,815,2024-11-01,42.55,failed,card,0
7426,815,2024-12-01,42.55,failed,card,3
7427,816,2025-02-01,203.66,failed,bank_transfer,2
7428,816,2025-03-01,203.66,failed,card,0
7429,817,2025-07-01,180.78,failed,card,2
7430,817,2025-08-01,180.78,paid,upi,0
7431,817,2025-09-01,180.78,paid,card,0
7432,817,2025-10-01,180.78,failed,card,0
7433,817,2025-11-01,180.78,paid,card,0
7434,817,2025-12-01,180.78,paid,card,0
7435,817,2026-01-01,180.78,paid,card,0
7436,817,2026-02-01,180.78,paid,card,0
7437,817,2026-03-01,180.78,paid,card,0
7438,817,2026-04-01,180.78,paid,upi,0
7439,817,2026-05-01,180.78,paid,card,0
7440,817,2026-06-01,180.78,paid,card,0
7441,817,2026-07-01,180.78,paid,card,0
7442,818,2024-10-01,49.16,paid,card,0
7443,818,2024-11-01,49.16,paid,card,0
7444,818,2024-12-01,49.16,paid,bank_transfer,0
7445,818,2025-01-01,49.16,paid,card,0
7446,818,2025-02-01,49.16,paid,card,0
7447,818,2025-03-01,49.16,paid,card,0
7448,819,2026-04-01,53.47,paid,bank_transfer,0
7449,819,2026-05-01,53.47,paid,card,0
7450,819,2026-06-01,53.47,paid,bank_transfer,0
7451,820,2025-03-01,63.1,paid,card,0
7452,820,2025-04-01,63.1,paid,card,0
7453,820,2025-05-01,63.1,paid,card,0
7454,820,2025-06-01,63.1,paid,card,0
7455,820,2025-07-01,63.1,paid,bank_transfer,0
7456,820,2025-08-01,63.1,paid,card,0
7457,820,2025-09-01,63.1,paid,card,0
7458,820,2025-10-01,63.1,paid,card,0
7459,820,2025-11-01,63.1,paid,card,0
7460,820,2025-12-01,63.1,paid,card,0
7461,820,2026-01-01,63.1,paid,card,0
7462,820,2026-02-01,63.1,paid,card,0
7463,820,2026-03-01,63.1,paid,bank_transfer,0
7464,820,2026-04-01,63.1,paid,card,0
7465,820,2026-05-01,63.1,paid,card,0
7466,821,2025-11-01,47.89,paid,card,0
7467,821,2025-12-01,47.89,paid,card,0
7468,821,2026-01-01,47.89,paid,bank_transfer,0
7469,821,2026-02-01,47.89,paid,card,0
7470,821,2026-03-01,47.89,paid,card,0
7471,821,2026-04-01,47.89,paid,card,0
7472,821,2026-05-01,47.89,paid,bank_transfer,0
7473,821,2026-06-01,47.89,paid,bank_transfer,0
7474,821,2026-07-01,47.89,paid,card,0
7475,822,2025-11-01,258.56,paid,card,0
7476,822,2025-12-01,258.56,paid,card,0
7477,822,2026-01-01,258.56,paid,card,0
7478,822,2026-02-01,258.56,failed,bank_transfer,1
7479,822,2026-03-01,258.56,paid,card,0
7480,822,2026-04-01,258.56,paid,card,0
7481,822,2026-05-01,258.56,paid,card,0
7482,822,2026-06-01,258.56,paid,card,0
7483,822,2026-07-01,258.56,paid,bank_transfer,0
7484,823,2024-12-01,44.1,paid,bank_transfer,0
7485,823,2025-01-01,44.1,paid,card,0
7486,823,2025-02-01,44.1,paid,upi,0
7487,823,2025-03-01,44.1,paid,bank_transfer,0
7488,823,2025-04-01,44.1,paid,card,0
7489,823,2025-05-01,44.1,paid,card,0
7490,823,2025-06-01,44.1,paid,upi,0
7491,823,2025-07-01,44.1,paid,card,0
7492,823,2025-08-01,44.1,paid,card,0
7493,823,2025-09-01,44.1,paid,card,0
7494,823,2025-10-01,44.1,paid,upi,0
7495,823,2025-11-01,44.1,failed,upi,3
7496,823,2025-12-01,44.1,paid,card,0
7497,824,2025-06-01,47.57,paid,card,0
7498,824,2025-07-01,47.57,paid,card,0
7499,824,2025-08-01,47.57,paid,card,0
7500,824,2025-09-01,47.57,paid,bank_transfer,0
7501,824,2025-10-01,47.57,failed,card,2
7502,824,2025-11-01,47.57,failed,upi,0
7503,824,2025-12-01,47.57,paid,card,0
7504,824,2026-01-01,47.57,failed,card,1
7505,824,2026-02-01,47.57,paid,card,0
7506,825,2025-07-01,55.17,paid,card,0
7507,825,2025-08-01,55.17,paid,bank_transfer,0
7508,825,2025-09-01,55.17,paid,bank_transfer,0
7509,825,2025-10-01,55.17,paid,card,0
7510,825,2025-11-01,55.17,paid,card,0
7511,825,2025-12-01,55.17,paid,card,0
7512,825,2026-01-01,55.17,paid,card,0
7513,825,2026-02-01,55.17,paid,card,0
7514,825,2026-03-01,55.17,paid,card,0
7515,825,2026-04-01,55.17,paid,card,0
7516,825,2026-05-01,55.17,paid,card,0
7517,826,2025-01-01,48.77,paid,card,0
7518,826,2025-02-01,48.77,paid,card,0
7519,826,2025-03-01,48.77,paid,bank_transfer,0
7520,827,2024-11-01,61.95,paid,card,0
7521,827,2024-12-01,61.95,paid,upi,0
7522,827,2025-01-01,61.95,paid,bank_transfer,0
7523,827,2025-02-01,61.95,paid,card,0
7524,827,2025-03-01,61.95,paid,card,0
7525,828,2025-08-01,45.28,paid,upi,0
7526,828,2025-09-01,45.28,paid,card,0
7527,828,2025-10-01,45.28,paid,card,0
7528,828,2025-11-01,45.28,paid,card,0
7529,828,2025-12-01,45.28,paid,card,0
7530,828,2026-01-01,45.28,paid,card,0
7531,828,2026-02-01,45.28,paid,card,0
7532,828,2026-03-01,45.28,paid,card,0
7533,828,2026-04-01,45.28,paid,card,0
7534,828,2026-05-01,45.28,paid,card,0
7535,828,2026-06-01,45.28,paid,card,0
7536,828,2026-07-01,45.28,paid,bank_transfer,0
7537,829,2025-05-01,60.36,paid,card,0
7538,829,2025-06-01,60.36,paid,card,0
7539,829,2025-07-01,60.36,paid,card,0
7540,829,2025-08-01,60.36,paid,upi,0
7541,829,2025-09-01,60.36,paid,card,0
7542,829,2025-10-01,60.36,paid,card,0
7543,829,2025-11-01,60.36,paid,card,0
7544,830,2025-08-01,56.51,paid,card,0
7545,830,2025-09-01,56.51,paid,upi,0
7546,830,2025-10-01,56.51,paid,card,0
7547,830,2025-11-01,56.51,paid,card,0
7548,830,2025-12-01,56.51,paid,card,0
7549,830,2026-01-01,56.51,paid,bank_transfer,0
7550,830,2026-02-01,56.51,paid,bank_transfer,0
7551,830,2026-03-01,56.51,paid,card,0
7552,830,2026-04-01,56.51,paid,card,0
7553,830,2026-05-01,56.51,paid,card,0
7554,830,2026-06-01,56.51,paid,card,0
7555,830,2026-07-01,56.51,paid,upi,0
7556,831,2025-08-01,873.69,paid,card,0
7557,831,2025-09-01,873.69,paid,bank_transfer,0
7558,831,2025-10-01,873.69,paid,card,0
7559,831,2025-11-01,873.69,paid,bank_transfer,0
7560,831,2025-12-01,873.69,paid,card,0
7561,831,2026-01-01,873.69,paid,card,0
7562,831,2026-02-01,873.69,paid,card,0
7563,831,2026-03-01,873.69,paid,bank_transfer,0
7564,831,2026-04-01,873.69,paid,upi,0
7565,832,2025-01-01,187.55,paid,card,0
7566,832,2025-02-01,187.55,paid,card,0
7567,832,2025-03-01,187.55,paid,card,0
7568,832,2025-04-01,187.55,paid,bank_transfer,0
7569,832,2025-05-01,187.55,paid,card,0
7570,832,2025-06-01,187.55,paid,card,0
7571,832,2025-07-01,187.55,paid,card,0
7572,832,2025-08-01,187.55,paid,card,0
7573,832,2025-09-01,187.55,paid,upi,0
7574,832,2025-10-01,187.55,paid,bank_transfer,0
7575,832,2025-11-01,187.55,paid,card,0
7576,832,2025-12-01,187.55,paid,card,0
7577,832,2026-01-01,187.55,paid,bank_transfer,0
7578,833,2025-12-01,254.57,paid,card,0
7579,833,2026-01-01,254.57,paid,bank_transfer,0
7580,833,2026-02-01,254.57,paid,card,0
7581,833,2026-03-01,254.57,paid,upi,0
7582,833,2026-04-01,254.57,paid,card,0
7583,833,2026-05-01,254.57,paid,card,0
7584,833,2026-06-01,254.57,paid,card,0
7585,833,2026-07-01,254.57,paid,card,0
7586,834,2025-05-01,59.95,paid,card,0
7587,834,2025-06-01,59.95,paid,card,0
7588,834,2025-07-01,59.95,paid,card,0
7589,834,2025-08-01,59.95,paid,card,0
7590,834,2025-09-01,59.95,paid,bank_transfer,0
7591,834,2025-10-01,59.95,paid,card,0
7592,834,2025-11-01,59.95,paid,bank_transfer,0
7593,834,2025-12-01,59.95,paid,card,0
7594,835,2026-02-01,195.2,paid,upi,0
7595,835,2026-03-01,195.2,paid,card,0
7596,835,2026-04-01,195.2,paid,card,0
7597,835,2026-05-01,195.2,paid,card,0
7598,835,2026-06-01,195.2,paid,bank_transfer,0
7599,835,2026-07-01,195.2,paid,card,0
7600,836,2025-10-01,196.2,failed,card,0
7601,836,2025-11-01,196.2,paid,card,0
7602,836,2025-12-01,196.2,paid,card,0
7603,836,2026-01-01,196.2,paid,card,0
7604,836,2026-02-01,196.2,paid,card,0
7605,836,2026-03-01,196.2,paid,card,0
7606,836,2026-04-01,196.2,paid,card,0
7607,836,2026-05-01,196.2,paid,card,0
7608,836,2026-06-01,196.2,paid,upi,0
7609,836,2026-07-01,196.2,paid,upi,0
7610,837,2025-12-01,209.38,paid,card,0
7611,837,2026-01-01,209.38,paid,bank_transfer,0
7612,837,2026-02-01,209.38,paid,bank_transfer,0
7613,837,2026-03-01,209.38,paid,bank_transfer,0
7614,837,2026-04-01,209.38,paid,card,0
7615,837,2026-05-01,209.38,failed,card,1
7616,838,2025-08-01,48.2,paid,card,0
7617,838,2025-09-01,48.2,paid,bank_transfer,0
7618,838,2025-10-01,48.2,paid,bank_transfer,0
7619,838,2025-11-01,48.2,paid,card,0
7620,838,2025-12-01,48.2,paid,card,0
7621,838,2026-01-01,48.2,paid,upi,0
7622,838,2026-02-01,48.2,paid,card,0
7623,838,2026-03-01,48.2,paid,bank_transfer,0
7624,838,2026-04-01,48.2,paid,card,0
7625,838,2026-05-01,48.2,paid,bank_transfer,0
7626,839,2025-08-01,172.17,paid,card,0
7627,839,2025-09-01,172.17,paid,card,0
7628,839,2025-10-01,172.17,paid,card,0
7629,839,2025-11-01,172.17,paid,card,0
7630,839,2025-12-01,172.17,paid,card,0
7631,839,2026-01-01,172.17,paid,card,0
7632,839,2026-02-01,172.17,paid,bank_transfer,0
7633,839,2026-03-01,172.17,paid,card,0
7634,839,2026-04-01,172.17,paid,card,0
7635,839,2026-05-01,172.17,paid,card,0
7636,839,2026-06-01,172.17,paid,card,0
7637,839,2026-07-01,172.17,failed,card,1
7638,840,2025-10-01,58.38,paid,bank_transfer,0
7639,840,2025-11-01,58.38,failed,card,0
7640,840,2025-12-01,58.38,paid,card,0
7641,841,2025-02-01,52.29,paid,upi,0
7642,841,2025-03-01,52.29,paid,card,0
7643,841,2025-04-01,52.29,paid,card,0
7644,842,2025-11-01,60.9,paid,card,0
7645,842,2025-12-01,60.9,paid,card,0
7646,842,2026-01-01,60.9,paid,bank_transfer,0
7647,842,2026-02-01,60.9,paid,card,0
7648,842,2026-03-01,60.9,paid,card,0
7649,842,2026-04-01,60.9,paid,card,0
7650,842,2026-05-01,60.9,paid,card,0
7651,842,2026-06-01,60.9,paid,card,0
7652,842,2026-07-01,60.9,paid,card,0
