event_id,customer_id,event_date,feature_used,login_count,active_users
6083,608,2025-09-01,API,15,2
6084,608,2025-10-01,Reports,12,2
6085,608,2025-11-01,Automation,15,3
6086,608,2025-12-01,Reports,11,2
6087,608,2026-01-01,Reports,6,1
6088,608,2026-02-01,Integrations,11,2
6089,608,2026-03-01,Dashboard,13,3
6090,608,2026-04-01,Automation,14,2
6091,608,2026-05-01,API,7,1
6092,608,2026-06-01,API,7,1
6093,608,2026-07-01,Automation,11,2
6094,609,2025-02-01,Reports,6,1
6095,609,2025-03-01,Dashboard,2,1
6096,609,2025-04-01,Reports,1,1
6097,609,2025-05-01,Reports,0,1
6098,609,2025-06-01,Automation,0,1
6099,609,2025-07-01,Automation,1,1
6100,609,2025-08-01,Dashboard,6,1
6101,609,2025-09-01,Dashboard,6,1
6102,609,2025-10-01,Reports,0,1
6103,609,2025-11-01,Dashboard,6,1
6104,609,2025-12-01,Automation,3,1
6105,609,2026-01-01,Automation,0,1
6106,609,2026-02-01,Integrations,5,1
6107,610,2024-12-01,Reports,9,2
6108,610,2025-01-01,Automation,7,1
6109,610,2025-02-01,Integrations,0,1
6110,611,2025-03-01,Reports,25,6
6111,611,2025-04-01,API,24,7
6112,611,2025-05-01,Integrations,17,2
6113,611,2025-06-01,API,22,7
6114,611,2025-07-01,Reports,28,8
6115,611,2025-08-01,Integrations,23,3
6116,611,2025-09-01,Automation,26,5
6117,611,2025-10-01,Reports,24,5
6118,611,2025-11-01,Automation,22,4
6119,611,2025-12-01,Dashboard,22,3
6120,611,2026-01-01,Automation,23,6
6121,611,2026-02-01,Automation,26,4
6122,611,2026-03-01,API,22,6
6123,611,2026-04-01,Dashboard,21,3
6124,611,2026-05-01,Reports,19,4
6125,611,2026-06-01,Dashboard,27,6
6126,611,2026-07-01,Automation,29,7
6127,612,2025-03-01,Automation,21,3
6128,612,2025-04-01,Dashboard,19,6
6129,612,2025-05-01,Automation,19,3
6130,612,2025-06-01,API,24,7
6131,612,2025-07-01,Dashboard,18,4
6132,612,2025-08-01,Reports,22,6
6133,612,2025-09-01,Reports,27,6
6134,612,2025-10-01,Dashboard,21,6
6135,612,2025-11-01,Dashboard,18,3
6136,612,2025-12-01,Integrations,21,6
6137,612,2026-01-01,Automation,17,4
6138,612,2026-02-01,Integrations,24,4
6139,612,2026-03-01,Dashboard,18,3
6140,612,2026-04-01,API,21,3
6141,612,2026-05-01,Integrations,22,4
6142,612,2026-06-01,Integrations,23,5
6143,612,2026-07-01,Integrations,25,6
6144,613,2025-05-01,Integrations,4,1
6145,613,2025-06-01,Automation,11,2
6146,613,2025-07-01,Dashboard,4,1
6147,613,2025-08-01,Automation,11,2
6148,613,2025-09-01,Automation,3,1
6149,613,2025-10-01,Reports,3,1
6150,613,2025-11-01,Automation,11,3
6151,613,2025-12-01,Reports,8,2
6152,613,2026-01-01,Dashboard,6,1
6153,613,2026-02-01,Automation,5,1
6154,613,2026-03-01,Reports,10,2
6155,613,2026-04-01,API,9,2
6156,613,2026-05-01,Integrations,4,1
6157,613,2026-06-01,API,4,1
6158,613,2026-07-01,Dashboard,11,2
6159,613,2026-08-01,Reports,4,1
6160,613,2026-09-01,Integrations,4,1
6161,613,2026-10-01,API,11,2
6162,614,2025-06-01,Reports,46,13
6163,614,2025-07-01,Dashboard,48,11
6164,614,2025-08-01,Automation,50,15
6165,614,2025-09-01,Reports,53,9
6166,614,2025-10-01,Reports,50,11
6167,614,2025-11-01,Automation,48,10
6168,614,2025-12-01,API,52,9
6169,614,2026-01-01,Dashboard,46,8
6170,614,2026-02-01,Reports,50,12
6171,614,2026-03-01,Reports,44,7
6172,614,2026-04-01,Reports,47,15
6173,614,2026-05-01,Automation,47,14
6174,614,2026-06-01,Dashboard,46,8
6175,614,2026-07-01,Integrations,47,14
6176,615,2025-06-01,Automation,32,10
6177,615,2025-07-01,Automation,34,9
6178,615,2025-08-01,Integrations,20,4
6179,615,2025-09-01,Reports,14,3
6180,615,2025-10-01,Dashboard,2,1
6181,616,2025-07-01,Integrations,11,2
6182,616,2025-08-01,API,9,2
6183,616,2025-09-01,Automation,9,2
6184,616,2025-10-01,Dashboard,8,1
6185,616,2025-11-01,Dashboard,7,1
6186,616,2025-12-01,Integrations,6,1
6187,616,2026-01-01,Reports,10,1
6188,616,2026-02-01,API,4,1
6189,616,2026-03-01,Reports,5,1
6190,616,2026-04-01,Dashboard,7,1
6191,616,2026-05-01,Reports,11,3
6192,616,2026-06-01,Dashboard,15,4
6193,616,2026-07-01,Dashboard,4,1
6194,617,2025-08-01,API,16,2
6195,617,2025-09-01,API,18,3
6196,617,2025-10-01,Integrations,16,2
6197,617,2025-11-01,Reports,19,3
6198,617,2025-12-01,Reports,15,3
6199,617,2026-01-01,Dashboard,21,4
6200,617,2026-02-01,Integrations,16,2
6201,617,2026-03-01,API,18,5
6202,617,2026-04-01,Dashboard,16,5
6203,617,2026-05-01,Reports,18,3
6204,617,2026-06-01,API,15,3
6205,617,2026-07-01,Reports,18,5
6206,618,2027-02-01,Automation,11,3
6207,618,2027-03-01,Integrations,12,2
6208,618,2027-04-01,API,6,1
6209,618,2027-05-01,Dashboard,8,2
6210,618,2027-06-01,API,9,1
6211,618,2027-07-01,Automation,11,3
6212,618,2027-08-01,Integrations,10,2
6213,618,2027-09-01,Reports,11,2
6214,618,2027-10-01,Reports,12,2
6215,618,2027-11-01,Automation,11,1
6216,618,2027-12-01,Dashboard,18,4
6217,618,2028-01-01,Automation,18,3
6218,618,2028-02-01,API,13,3
6219,618,2028-03-01,Dashboard,10,2
6220,618,2028-04-01,API,11,2
6221,619,2025-05-01,Reports,48,10
6222,619,2025-06-01,API,47,10
6223,619,2025-07-01,Dashboard,47,13
6224,619,2025-08-01,Integrations,46,11
6225,619,2025-09-01,Dashboard,44,7
6226,619,2025-10-01,Reports,51,14
6227,619,2025-11-01,Integrations,48,11
6228,619,2025-12-01,Automation,44,13
6229,619,2026-01-01,API,48,9
6230,619,2026-02-01,Integrations,44,11
6231,619,2026-03-01,Integrations,49,9
6232,619,2026-04-01,API,47,11
6233,619,2026-05-01,Reports,49,12
6234,619,2026-06-01,Integrations,50,8
6235,619,2026-07-01,Integrations,45,8
6236,620,2025-09-01,Integrations,0,1
6237,620,2025-10-01,Dashboard,0,1
6238,620,2025-11-01,API,0,1
6239,620,2025-12-01,Automation,3,1
6240,620,2026-01-01,Automation,0,1
6241,620,2026-02-01,Dashboard,0,1
6242,620,2026-03-01,Automation,9,2
6243,620,2026-04-01,Integrations,0,1
6244,620,2026-05-01,Integrations,0,1
6245,620,2026-06-01,Automation,0,1
6246,620,2026-07-01,Dashboard,0,1
6247,621,2025-11-01,API,3,1
6248,621,2025-12-01,Automation,10,1
6249,621,2026-01-01,Integrations,4,1
6250,621,2026-02-01,Reports,10,2
6251,621,2026-03-01,Reports,12,3
6252,621,2026-04-01,Integrations,12,3
6253,621,2026-05-01,Reports,11,3
6254,621,2026-06-01,API,9,1
6255,621,2026-07-01,Dashboard,8,1
6256,622,2025-12-01,Reports,8,1
6257,622,2026-01-01,Integrations,8,2
6258,622,2026-02-01,Integrations,8,1
6259,622,2026-03-01,Reports,5,1
6260,622,2026-04-01,Dashboard,0,1
6261,622,2026-05-01,Automation,7,1
6262,622,2026-06-01,API,10,3
6263,622,2026-07-01,API,4,1
6264,623,2025-04-01,Dashboard,3,1
6265,623,2025-05-01,Reports,3,1
6266,624,2026-03-01,Reports,13,2
6267,624,2026-04-01,API,10,2
6268,624,2026-05-01,API,6,1
6269,624,2026-06-01,Automation,5,1
6270,624,2026-07-01,Integrations,10,1
6271,625,2025-04-01,Integrations,8,1
6272,625,2025-05-01,Dashboard,7,1
6273,625,2025-06-01,Reports,8,1
6274,625,2025-07-01,Integrations,10,2
6275,625,2025-08-01,Automation,4,1
6276,625,2025-09-01,Integrations,3,1
6277,625,2025-10-01,Dashboard,8,2
6278,625,2025-11-01,Integrations,8,1
6279,625,2025-12-01,Integrations,6,1
6280,625,2026-01-01,Reports,8,2
6281,625,2026-02-01,API,8,1
6282,625,2026-03-01,Dashboard,5,1
6283,625,2026-04-01,Integrations,7,2
6284,625,2026-05-01,API,4,1
6285,625,2026-06-01,Reports,3,1
6286,625,2026-07-01,Integrations,0,1
6287,626,2025-04-01,Automation,15,3
6288,626,2025-05-01,Dashboard,5,1
6289,626,2025-06-01,Reports,10,3
6290,626,2025-07-01,Automation,13,3
6291,626,2025-08-01,Dashboard,11,3
6292,626,2025-09-01,API,12,3
6293,626,2025-10-01,Integrations,11,2
6294,626,2025-11-01,Reports,11,2
6295,626,2025-12-01,Reports,10,1
6296,626,2026-01-01,Dashboard,13,3
6297,626,2026-02-01,Reports,10,2
6298,626,2026-03-01,Integrations,7,1
6299,626,2026-04-01,Integrations,14,2
6300,626,2026-05-01,Automation,12,3
6301,626,2026-06-01,Automation,5,1
6302,626,2026-07-01,Integrations,11,3
6303,627,2025-09-01,Dashboard,0,1
6304,627,2025-10-01,Dashboard,2,1
6305,627,2025-11-01,Automation,3,1
6306,627,2025-12-01,Integrations,3,1
6307,627,2026-01-01,Integrations,4,1
6308,627,2026-02-01,Reports,1,1
6309,627,2026-03-01,Dashboard,1,1
6310,627,2026-04-01,Reports,0,1
6311,627,2026-05-01,API,2,1
6312,627,2026-06-01,Integrations,2,1
6313,627,2026-07-01,Dashboard,1,1
6314,628,2025-10-01,Integrations,7,1
6315,628,2025-11-01,API,0,1
6316,629,2025-10-01,Automation,4,1
6317,629,2025-11-01,Dashboard,5,1
6318,629,2025-12-01,Automation,11,1
6319,629,2026-01-01,Dashboard,2,1
6320,629,2026-02-01,API,0,1
6321,629,2026-03-01,Dashboard,0,1
6322,630,2025-01-01,Integrations,8,1
6323,630,2025-02-01,Integrations,10,2
6324,630,2025-03-01,API,9,2
6325,630,2025-04-01,Integrations,12,3
6326,630,2025-05-01,Automation,7,1
6327,630,2025-06-01,Dashboard,10,1
6328,630,2025-07-01,Reports,6,1
6329,630,2025-08-01,Dashboard,10,2
6330,630,2025-09-01,API,12,2
6331,630,2025-10-01,Automation,13,2
6332,630,2025-11-01,Automation,8,1
6333,630,2025-12-01,API,8,2
6334,630,2026-01-01,Dashboard,11,2
6335,630,2026-02-01,API,3,1
6336,630,2026-03-01,Reports,8,1
6337,630,2026-04-01,Automation,11,3
6338,630,2026-05-01,Automation,14,3
6339,630,2026-06-01,Integrations,8,2
6340,630,2026-07-01,API,6,1
6341,631,2026-02-01,Reports,22,7
6342,631,2026-03-01,Reports,20,5
6343,631,2026-04-01,Reports,26,5
6344,631,2026-05-01,Dashboard,26,5
6345,631,2026-06-01,Automation,23,5
6346,631,2026-07-01,Integrations,26,4
6347,631,2026-08-01,Integrations,25,4
6348,631,2026-09-01,Integrations,16,2
6349,631,2026-10-01,Automation,25,4
6350,631,2026-11-01,Dashboard,23,4
6351,631,2026-12-01,Integrations,21,6
6352,631,2027-01-01,Integrations,19,3
6353,631,2027-02-01,Integrations,23,5
6354,631,2027-03-01,API,18,3
6355,631,2027-04-01,Integrations,22,7
6356,631,2027-05-01,Integrations,23,3
6357,631,2027-06-01,Reports,26,7
6358,631,2027-07-01,Dashboard,23,4
6359,632,2025-07-01,Integrations,2,1
6360,632,2025-08-01,Integrations,1,1
6361,632,2025-09-01,Dashboard,0,1
6362,632,2025-10-01,Integrations,2,1
6363,632,2025-11-01,Automation,2,1
6364,632,2025-12-01,Reports,7,2
6365,632,2026-01-01,Automation,7,1
6366,632,2026-02-01,Reports,7,1
6367,632,2026-03-01,Automation,0,1
6368,632,2026-04-01,API,1,1
6369,632,2026-05-01,Reports,0,1
6370,632,2026-06-01,Reports,0,1
6371,632,2026-07-01,Dashboard,3,1
6372,633,2025-07-01,Integrations,10,2
6373,633,2025-08-01,Automation,10,2
6374,633,2025-09-01,Reports,7,1
6375,633,2025-10-01,Reports,12,2
6376,633,2025-11-01,Dashboard,8,2
6377,633,2025-12-01,Dashboard,14,2
6378,633,2026-01-01,Automation,8,2
6379,633,2026-02-01,Dashboard,6,1
6380,633,2026-03-01,Dashboard,6,1
6381,633,2026-04-01,Dashboard,8,2
6382,633,2026-05-01,Dashboard,10,2
6383,633,2026-06-01,API,6,1
6384,633,2026-07-01,Reports,12,2
6385,634,2025-03-01,Dashboard,3,1
6386,634,2025-04-01,Integrations,10,2
6387,634,2025-05-01,Integrations,1,1
6388,634,2025-06-01,Dashboard,1,1
6389,634,2025-07-01,Reports,6,1
6390,634,2025-08-01,Automation,16,4
6391,634,2025-09-01,Dashboard,5,1
6392,634,2025-10-01,Integrations,10,2
6393,634,2025-11-01,Dashboard,6,1
6394,634,2025-12-01,Automation,1,1
6395,634,2026-01-01,Automation,4,1
6396,634,2026-02-01,Dashboard,8,1
6397,634,2026-03-01,Integrations,5,1
6398,634,2026-04-01,API,5,1
6399,634,2026-05-01,Integrations,8,1
6400,634,2026-06-01,Integrations,5,1
6401,634,2026-07-01,Integrations,1,1
6402,635,2026-01-01,Integrations,6,1
6403,635,2026-02-01,Dashboard,10,3
6404,635,2026-03-01,Reports,15,3
6405,635,2026-04-01,Integrations,7,1
6406,635,2026-05-01,Dashboard,11,2
6407,635,2026-06-01,API,6,1
6408,635,2026-07-01,Automation,3,1
6409,636,2025-11-01,Integrations,3,1
6410,636,2025-12-01,Reports,0,1
6411,636,2026-01-01,Integrations,7,1
6412,636,2026-02-01,Reports,5,1
6413,637,2025-08-01,Dashboard,4,1
6414,637,2025-09-01,API,8,1
6415,637,2025-10-01,API,5,1
6416,637,2025-11-01,Automation,5,1
6417,637,2025-12-01,Reports,0,1
6418,637,2026-01-01,Integrations,0,1
6419,637,2026-02-01,Dashboard,3,1
6420,637,2026-03-01,Dashboard,2,1
6421,637,2026-04-01,Reports,1,1
6422,637,2026-05-01,Automation,7,2
6423,637,2026-06-01,Reports,6,1
6424,637,2026-07-01,Reports,7,2
6425,638,2025-02-01,Automation,8,2
6426,638,2025-03-01,Integrations,8,1
6427,638,2025-04-01,API,6,1
6428,638,2025-05-01,Integrations,6,1
6429,638,2025-06-01,Reports,3,1
6430,638,2025-07-01,Integrations,0,1
6431,638,2025-08-01,Automation,0,1
6432,638,2025-09-01,API,6,1
6433,638,2025-10-01,Integrations,4,1
6434,638,2025-11-01,API,0,1
6435,638,2025-12-01,Integrations,1,1
6436,638,2026-01-01,API,0,1
6437,638,2026-02-01,API,0,1
6438,639,2025-03-01,Integrations,3,1
6439,639,2025-04-01,Integrations,1,1
6440,640,2024-12-01,API,10,2
6441,640,2025-01-01,Automation,1,1
6442,640,2025-02-01,Dashboard,0,1
6443,640,2025-03-01,Automation,1,1
6444,640,2025-04-01,Automation,3,1
6445,640,2025-05-01,Dashboard,3,1
6446,640,2025-06-01,Integrations,2,1
6447,640,2025-07-01,API,4,1
6448,640,2025-08-01,Integrations,12,2
6449,640,2025-09-01,Reports,0,1
6450,640,2025-10-01,Integrations,3,1
6451,640,2025-11-01,Integrations,5,1
6452,640,2025-12-01,API,1,1
6453,640,2026-01-01,Reports,6,1
6454,640,2026-02-01,Automation,8,1
6455,640,2026-03-01,Integrations,4,1
6456,640,2026-04-01,Automation,4,1
6457,640,2026-05-01,Automation,3,1
6458,640,2026-06-01,API,4,1
6459,640,2026-07-01,Automation,7,1
6460,641,2024-11-01,API,4,1
6461,641,2024-12-01,Integrations,0,1
6462,641,2025-01-01,Reports,0,1
6463,641,2025-02-01,Integrations,1,1
6464,641,2025-03-01,Dashboard,0,1
6465,641,2025-04-01,Reports,3,1
6466,641,2025-05-01,Reports,2,1
6467,641,2025-06-01,Automation,0,1
6468,641,2025-07-01,Reports,0,1
6469,641,2025-08-01,Reports,0,1
6470,641,2025-09-01,Dashboard,7,1
6471,641,2025-10-01,Integrations,0,1
6472,641,2025-11-01,API,0,1
6473,642,2024-11-01,Automation,1,1
6474,642,2024-12-01,Automation,2,1
6475,643,2025-12-01,Integrations,7,1
6476,643,2026-01-01,Reports,2,1
6477,643,2026-02-01,Automation,5,1
6478,643,2026-03-01,Dashboard,8,1
6479,643,2026-04-01,Dashboard,4,1
6480,643,2026-05-01,Dashboard,7,1
6481,643,2026-06-01,Integrations,10,2
6482,643,2026-07-01,Automation,9,1
6483,644,2024-12-01,Reports,42,9
6484,644,2025-01-01,API,47,11
6485,644,2025-02-01,Dashboard,39,12
6486,644,2025-03-01,Reports,36,11
6487,644,2025-04-01,Integrations,39,7
6488,644,2025-05-01,Dashboard,42,10
6489,644,2025-06-01,Integrations,42,10
6490,644,2025-07-01,Reports,41,13
6491,644,2025-08-01,Dashboard,41,10
6492,644,2025-09-01,Integrations,40,7
6493,644,2025-10-01,Reports,41,12
6494,644,2025-11-01,Automation,43,8
6495,644,2025-12-01,Dashboard,44,13
6496,644,2026-01-01,Automation,44,8
6497,644,2026-02-01,API,41,9
6498,644,2026-03-01,Automation,42,12
6499,644,2026-04-01,Reports,45,8
6500,644,2026-05-01,Dashboard,45,10
6501,644,2026-06-01,Integrations,48,11
6502,644,2026-07-01,Automation,41,8
6503,645,2025-09-01,Integrations,12,2
6504,645,2025-10-01,Integrations,25,4
6505,645,2025-11-01,Dashboard,22,4
6506,645,2025-12-01,Automation,10,3
6507,645,2026-01-01,Dashboard,18,3
6508,645,2026-02-01,Integrations,22,4
6509,645,2026-03-01,Dashboard,17,3
6510,645,2026-04-01,Dashboard,21,5
6511,645,2026-05-01,API,16,5
6512,645,2026-06-01,API,19,5
6513,645,2026-07-01,Integrations,13,2
6514,646,2024-10-01,Dashboard,10,2
6515,646,2024-11-01,API,11,3
6516,646,2024-12-01,API,8,2
6517,646,2025-01-01,Reports,5,1
6518,646,2025-02-01,Automation,13,2
6519,646,2025-03-01,Automation,11,3
6520,646,2025-04-01,Dashboard,8,1
6521,646,2025-05-01,API,4,1
6522,646,2025-06-01,Automation,5,1
6523,646,2025-07-01,Automation,11,2
6524,646,2025-08-01,Integrations,7,1
6525,646,2025-09-01,Integrations,3,1
6526,646,2025-10-01,Reports,1,1
6527,646,2025-11-01,API,0,1
6528,647,2025-03-01,Dashboard,28,6
6529,647,2025-04-01,API,36,7
6530,647,2025-05-01,Reports,40,8
6531,647,2025-06-01,Integrations,30,6
6532,647,2025-07-01,API,30,9
6533,647,2025-08-01,API,31,8
6534,647,2025-09-01,API,32,6
6535,647,2025-10-01,Automation,31,5
6536,647,2025-11-01,Reports,33,5
6537,647,2025-12-01,Automation,33,10
6538,647,2026-01-01,Integrations,37,11
6539,647,2026-02-01,Automation,31,5
6540,647,2026-03-01,API,32,5
6541,647,2026-04-01,API,36,7
6542,647,2026-05-01,API,36,6
6543,647,2026-06-01,Dashboard,34,9
6544,647,2026-07-01,Automation,36,10
6545,648,2025-11-01,Dashboard,4,1
6546,648,2025-12-01,Automation,6,1
6547,648,2026-01-01,API,0,1
6548,648,2026-02-01,Automation,9,2
6549,648,2026-03-01,Reports,4,1
6550,648,2026-04-01,Dashboard,8,1
6551,648,2026-05-01,Integrations,6,1
6552,648,2026-06-01,Reports,5,1
6553,649,2025-12-01,Automation,0,1
6554,649,2026-01-01,API,4,1
6555,649,2026-02-01,API,3,1
6556,649,2026-03-01,Automation,7,1
6557,649,2026-04-01,Automation,4,1
6558,649,2026-05-01,Reports,0,1
6559,649,2026-06-01,Dashboard,2,1
6560,649,2026-07-01,Reports,2,1
6561,650,2025-02-01,API,7,1
6562,650,2025-03-01,Reports,4,1
6563,650,2025-04-01,API,3,1
6564,650,2025-05-01,Dashboard,0,1
6565,650,2025-06-01,Reports,0,1
6566,651,2025-04-01,Reports,9,1
6567,651,2025-05-01,Reports,6,1
6568,651,2025-06-01,API,3,1
6569,651,2025-07-01,Dashboard,0,1
6570,651,2025-08-01,Automation,3,1
6571,651,2025-09-01,Reports,3,1
6572,651,2025-10-01,Integrations,0,1
6573,651,2025-11-01,Dashboard,7,2
6574,651,2025-12-01,Reports,3,1
6575,651,2026-01-01,API,0,1
6576,651,2026-02-01,Dashboard,5,1
6577,651,2026-03-01,Integrations,5,1
6578,651,2026-04-01,Reports,0,1
6579,651,2026-05-01,Dashboard,0,1
6580,652,2025-07-01,API,1,1
6581,652,2025-08-01,Integrations,0,1
6582,652,2025-09-01,API,5,1
6583,652,2025-10-01,Automation,0,1
6584,652,2025-11-01,API,4,1
6585,652,2025-12-01,Integrations,3,1
6586,652,2026-01-01,Automation,7,2
6587,652,2026-02-01,Automation,7,1
6588,652,2026-03-01,Automation,6,1
6589,652,2026-04-01,Automation,0,1
6590,653,2025-08-01,Automation,1,1
6591,653,2025-09-01,Dashboard,8,1
6592,653,2025-10-01,Reports,7,1
6593,653,2025-11-01,Dashboard,10,3
6594,653,2025-12-01,Integrations,6,1
6595,653,2026-01-01,Reports,7,1
6596,653,2026-02-01,Dashboard,7,1
6597,653,2026-03-01,Dashboard,2,1
6598,653,2026-04-01,Reports,6,1
6599,653,2026-05-01,API,4,1
6600,653,2026-06-01,Automation,6,1
6601,653,2026-07-01,Automation,6,1
6602,654,2025-08-01,Reports,18,4
6603,654,2025-09-01,API,17,3
6604,654,2025-10-01,Reports,17,4
6605,654,2025-11-01,Integrations,13,2
6606,654,2025-12-01,Reports,17,3
6607,654,2026-01-01,API,12,3
6608,654,2026-02-01,Automation,12,3
6609,654,2026-03-01,API,16,3
6610,654,2026-04-01,Dashboard,11,2
6611,654,2026-05-01,Integrations,18,3
6612,654,2026-06-01,Integrations,16,4
6613,654,2026-07-01,Reports,12,3
6614,655,2025-08-01,API,17,2
6615,655,2025-09-01,API,18,5
6616,655,2025-10-01,Integrations,15,3
6617,655,2025-11-01,Integrations,8,2
6618,655,2025-12-01,Reports,18,3
6619,655,2026-01-01,Dashboard,16,3
6620,655,2026-02-01,Reports,13,3
6621,655,2026-03-01,Integrations,17,5
6622,655,2026-04-01,Dashboard,13,4
6623,655,2026-05-01,Integrations,14,2
6624,655,2026-06-01,API,12,2
6625,655,2026-07-01,Dashboard,11,2
6626,656,2025-11-01,API,9,1
6627,656,2025-12-01,API,5,1
6628,656,2026-01-01,Reports,6,1
6629,656,2026-02-01,Integrations,4,1
6630,656,2026-03-01,Dashboard,2,1
6631,656,2026-04-01,Integrations,2,1
6632,656,2026-05-01,Automation,4,1
6633,656,2026-06-01,Reports,2,1
6634,656,2026-07-01,API,0,1
6635,657,2025-07-01,API,7,1
6636,657,2025-08-01,API,8,1
6637,657,2025-09-01,Dashboard,12,3
6638,657,2025-10-01,Dashboard,11,3
6639,657,2025-11-01,Reports,11,2
6640,657,2025-12-01,Integrations,5,1
6641,657,2026-01-01,Dashboard,10,3
6642,657,2026-02-01,Reports,5,1
6643,657,2026-03-01,API,12,3
6644,657,2026-04-01,Integrations,7,1
6645,657,2026-05-01,Reports,5,1
6646,657,2026-06-01,Dashboard,10,1
6647,657,2026-07-01,Dashboard,11,2
6648,658,2025-01-01,Reports,11,1
6649,658,2025-02-01,API,10,1
6650,658,2025-03-01,Dashboard,10,2
6651,658,2025-04-01,Integrations,11,3
6652,658,2025-05-01,Dashboard,13,2
6653,658,2025-06-01,Dashboard,11,1
6654,658,2025-07-01,Automation,4,1
6655,658,2025-08-01,API,9,2
6656,658,2025-09-01,API,10,2
6657,658,2025-10-01,Dashboard,7,1
6658,658,2025-11-01,Integrations,14,4
6659,658,2025-12-01,Reports,18,4
6660,658,2026-01-01,Integrations,15,2
6661,658,2026-02-01,Automation,16,3
6662,658,2026-03-01,Automation,15,2
6663,658,2026-04-01,Dashboard,9,2
6664,658,2026-05-01,Automation,16,4
6665,658,2026-06-01,Automation,14,3
6666,658,2026-07-01,Dashboard,11,2
6667,659,2025-07-01,API,40,10
6668,659,2025-08-01,Dashboard,48,11
6669,659,2025-09-01,API,47,8
6670,659,2025-10-01,Automation,45,8
6671,659,2025-11-01,Reports,55,15
6672,659,2025-12-01,API,35,6
6673,659,2026-01-01,Reports,24,5
6674,659,2026-02-01,Dashboard,5,1
6675,660,2025-12-01,API,3,1
6676,660,2026-01-01,Dashboard,5,1
6677,660,2026-02-01,Reports,4,1
6678,660,2026-03-01,API,7,2
6679,660,2026-04-01,Integrations,1,1
6680,660,2026-05-01,Automation,6,1
6681,660,2026-06-01,API,3,1
6682,660,2026-07-01,Automation,3,1
6683,661,2025-12-01,Automation,30,6
6684,661,2026-01-01,Reports,21,6
6685,661,2026-02-01,Reports,20,5
6686,661,2026-03-01,Integrations,21,6
6687,661,2026-04-01,Dashboard,23,4
6688,661,2026-05-01,Automation,20,4
6689,661,2026-06-01,Dashboard,16,2
6690,661,2026-07-01,Automation,18,3
6691,662,2026-06-01,API,10,1
6692,662,2026-07-01,Integrations,16,3
6693,663,2026-04-01,Integrations,3,1
6694,663,2026-05-01,Dashboard,4,1
6695,663,2026-06-01,Dashboard,0,1
6696,663,2026-07-01,API,2,1
6697,664,2026-04-01,Automation,14,3
6698,664,2026-05-01,API,8,2
6699,664,2026-06-01,Dashboard,6,1
6700,664,2026-07-01,Reports,8,2
6701,665,2024-12-01,Automation,4,1
6702,665,2025-01-01,Dashboard,8,2
6703,665,2025-02-01,Integrations,5,1
6704,665,2025-03-01,Dashboard,8,1
6705,665,2025-04-01,Dashboard,6,1
6706,665,2025-05-01,Automation,7,1
6707,665,2025-06-01,API,6,1
6708,665,2025-07-01,API,0,1
6709,666,2025-03-01,Automation,44,12
6710,666,2025-04-01,Automation,49,8
6711,666,2025-05-01,Integrations,45,10
6712,666,2025-06-01,Automation,46,8
6713,666,2025-07-01,API,40,9
6714,666,2025-08-01,API,47,8
6715,666,2025-09-01,API,48,14
6716,666,2025-10-01,Integrations,41,7
6717,666,2025-11-01,API,40,8
6718,666,2025-12-01,Integrations,46,13
6719,666,2026-01-01,Automation,42,7
6720,666,2026-02-01,Dashboard,40,10
6721,666,2026-03-01,Integrations,44,8
6722,666,2026-04-01,API,45,7
6723,666,2026-05-01,API,50,11
6724,666,2026-06-01,Reports,44,11
6725,666,2026-07-01,Dashboard,45,7
6726,667,2026-04-01,Integrations,12,3
6727,667,2026-05-01,Integrations,14,2
6728,667,2026-06-01,Dashboard,12,2
6729,667,2026-07-01,Automation,13,2
6730,668,2025-04-01,Integrations,0,1
6731,668,2025-05-01,Integrations,0,1
6732,669,2025-03-01,Automation,6,1
6733,669,2025-04-01,Dashboard,5,1
6734,669,2025-05-01,API,2,1
6735,669,2025-06-01,Automation,6,1
6736,669,2025-07-01,API,3,1
6737,669,2025-08-01,Automation,1,1
6738,669,2025-09-01,Dashboard,10,2
6739,669,2025-10-01,API,8,1
6740,669,2025-11-01,Reports,1,1
6741,670,2025-12-01,Automation,24,4
6742,670,2026-01-01,Automation,29,8
6743,670,2026-02-01,Reports,27,4
6744,670,2026-03-01,API,24,7
6745,670,2026-04-01,API,27,7
6746,670,2026-05-01,Dashboard,24,4
6747,670,2026-06-01,Automation,25,5
6748,670,2026-07-01,Reports,26,4
6749,671,2025-03-01,Automation,7,1
6750,671,2025-04-01,Automation,9,2
6751,671,2025-05-01,Integrations,9,2
6752,671,2025-06-01,Automation,12,3
6753,671,2025-07-01,Dashboard,6,1
6754,671,2025-08-01,Integrations,8,1
6755,671,2025-09-01,Reports,3,1
6756,671,2025-10-01,Integrations,0,1
6757,671,2025-11-01,Integrations,3,1
6758,672,2025-01-01,Integrations,4,1
6759,672,2025-02-01,Dashboard,1,1
6760,672,2025-03-01,API,2,1
6761,672,2025-04-01,Dashboard,0,1
6762,672,2025-05-01,API,3,1
6763,672,2025-06-01,Integrations,5,1
6764,672,2025-07-01,Integrations,0,1
6765,672,2025-08-01,Dashboard,2,1
6766,672,2025-09-01,Reports,2,1
6767,672,2025-10-01,API,0,1
6768,672,2025-11-01,Dashboard,1,1
6769,672,2025-12-01,Dashboard,0,1
6770,672,2026-01-01,API,0,1
6771,672,2026-02-01,API,0,1
